Scenario,dispersion, perm_x_aq, perm_y_aq, perm_x_cap, perm_y_cap, depth, aq_thickness, injected_fluid_mass, injected_temp, inject_time, store_time, produce_time, rest_time, T_ambient, P_ambient, enthalpy_i, enthalpy_a, RE1, RE2, RE3, RE4, RE5
91d_1000m_disp0m_0909,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,5,100000000,300,91,91,91,91,40.05,9905021.425,1343205.339,176498.2761,0.37025758,0.44736926,0.488933023,0.516639494,0.537094811
91d_1000m_disp0m_0920,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,100000000,90,91,91,91,91,40.1,9929472.85,384604.8204,176727.5838,0.55555713,0.626612812,0.662419544,0.685330677,0.701721773
91d_1000m_disp0m_0921,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,100000000,150,91,91,91,91,40.1,9929472.85,638139.2243,176727.5838,0.505041509,0.577895313,0.615383289,0.639670286,0.657240563
91d_1000m_disp0m_0922,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,100000000,200,91,91,91,91,40.1,9929472.85,855887.4256,176727.5838,0.444710122,0.516195696,0.553706176,0.578365625,0.596438008
91d_1000m_disp0m_0923,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,100000000,250,91,91,91,91,40.1,9929472.85,1085714.463,176727.5838,0.383929871,0.451829309,0.487892625,0.511888534,0.52964488
91d_1000m_disp0m_0924,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,100000000,300,91,91,91,91,40.1,9929472.85,1343177.295,176727.5838,0.33017155,0.393155346,0.426770336,0.449314639,0.46611866
91d_1000m_disp0m_0935,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,100000000,90,91,91,91,91,40.2,9978375.7,384642.7346,177186.1827,0.652077378,0.701146963,0.726615122,0.743272506,0.755369904
91d_1000m_disp0m_0936,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,100000000,150,91,91,91,91,40.2,9978375.7,638169.9601,177186.1827,0.450075155,0.503830322,0.534206012,0.554798301,0.570176262
91d_1000m_disp0m_0937,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,100000000,200,91,91,91,91,40.2,9978375.7,855908.54,177186.1827,0.328151374,0.383769086,0.41378412,0.433961119,0.449043634
91d_1000m_disp0m_0938,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,100000000,250,91,91,91,91,40.2,9978375.7,1085716.328,177186.1827,0.258539854,0.310942882,0.338676577,0.357252739,0.371149967
91d_1000m_disp0m_0939,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,100000000,300,91,91,91,91,40.2,9978375.7,1343121.316,177186.1827,0.213400679,0.2608072,0.285844928,0.302636046,0.31522102
91d_1000m_disp0m_0950,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,100000000,90,91,91,91,91,40.4,10076181.4,384718.564,178103.3142,0.667161522,0.691467398,0.703449465,0.712083102,0.719042724
91d_1000m_disp0m_0951,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,100000000,150,91,91,91,91,40.4,10076181.4,638231.44,178103.3142,0.324960074,0.350114608,0.368620927,0.382713293,0.393978317
91d_1000m_disp0m_0952,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,100000000,200,91,91,91,91,40.4,10076181.4,855950.7921,178103.3142,0.193915726,0.224261192,0.243202336,0.256858942,0.267518662
91d_1000m_disp0m_0953,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,100000000,250,91,91,91,91,40.4,10076181.4,1085720.132,178103.3142,0.139721539,0.168586528,0.185794934,0.198065362,0.20760767
91d_1000m_disp0m_0954,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,100000000,300,91,91,91,91,40.4,10076181.4,1343009.791,178103.3142,0.109631427,0.135555732,0.150814751,0.161685325,0.170154774
91d_1000m_disp0m_0965,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,60,100000000,90,91,91,91,91,40.6,10173987.1,384794.3948,179020.3578,0.691306732,0.714152698,0.722310583,0.726944001,0.73026036
91d_1000m_disp0m_0966,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,60,100000000,150,91,91,91,91,40.6,10173987.1,638292.9307,179020.3578,0.322557746,0.333974833,0.342323612,0.349319462,0.355375931
91d_1000m_disp0m_0967,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,60,100000000,200,91,91,91,91,40.6,10173987.1,855993.0755,179020.3578,0.168685181,0.185688739,0.196508052,0.204624345,0.211182662
91d_1000m_disp0m_0968,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,60,100000000,250,91,91,91,91,40.6,10173987.1,1085724.036,179020.3578,0.112049011,0.129274327,0.139673943,0.147242182,0.153262626
91d_1000m_disp0m_0969,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,60,100000000,300,91,91,91,91,40.6,10173987.1,1342898.838,179020.3578,0.083064269,0.098978583,0.108397343,0.115186076,0.120574902
91d_1000m_disp0m_0980,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,5,100000000,90,91,91,91,91,40.05,9905021.425,384585.8635,176498.2761,0.413933263,0.494177855,0.536501948,0.564352656,0.584706292
91d_1000m_disp0m_0981,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,5,100000000,150,91,91,91,91,40.05,9905021.425,638123.8574,176498.2761,0.409163915,0.489590383,0.532054977,0.560021309,0.58046144
91d_1000m_disp0m_0982,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,5,100000000,200,91,91,91,91,40.05,9905021.425,855876.8714,176498.2761,0.403032821,0.483044239,0.525427832,0.553385877,0.573864273
91d_1000m_disp0m_0983,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,5,100000000,250,91,91,91,91,40.05,9905021.425,1085713.541,176498.2761,0.392862764,0.471614484,0.513603267,0.5414108,0.561840673
91d_1000m_disp0m_0984,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,5,100000000,300,91,91,91,91,40.05,9905021.425,1343205.339,176498.2761,0.375783557,0.452070546,0.493178708,0.520575472,0.540797305
91d_1000m_disp0m_0995,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,10,100000000,90,91,91,91,91,40.1,9929472.85,384604.8204,176727.5838,0.56179551,0.631407804,0.666510572,0.688988529,0.705075419
91d_1000m_disp0m_0996,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,10,100000000,150,91,91,91,91,40.1,9929472.85,638139.2243,176727.5838,0.534841346,0.602997593,0.637983482,0.660616781,0.676963123
91d_1000m_disp0m_0997,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,10,100000000,200,91,91,91,91,40.1,9929472.85,855887.4256,176727.5838,0.488489994,0.552190344,0.586067251,0.608432506,0.624841388
91d_1000m_disp0m_0998,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,10,100000000,250,91,91,91,91,40.1,9929472.85,1085714.463,176727.5838,0.427316653,0.486939436,0.519623078,0.541584272,0.557912695
91d_1000m_disp0m_0999,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,10,100000000,300,91,91,91,91,40.1,9929472.85,1343177.295,176727.5838,0.363425473,0.42020437,0.451403561,0.472519341,0.488330412
91d_1000m_disp0m_1010,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,20,100000000,90,91,91,91,91,40.2,9978375.7,384642.7346,177186.1827,0.699978625,0.74954481,0.773261379,0.788102778,0.798583161
91d_1000m_disp0m_1011,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,20,100000000,150,91,91,91,91,40.2,9978375.7,638169.9601,177186.1827,0.5984664,0.63759288,0.658486701,0.672665147,0.683296484
91d_1000m_disp0m_1012,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,20,100000000,200,91,91,91,91,40.2,9978375.7,855908.54,177186.1827,0.461443468,0.495799741,0.517325977,0.532700712,0.544541752
91d_1000m_disp0m_1013,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,20,100000000,250,91,91,91,91,40.2,9978375.7,1085716.328,177186.1827,0.3419568,0.379798775,0.402569857,0.418512963,0.430712856
91d_1000m_disp0m_1014,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,20,100000000,300,91,91,91,91,40.2,9978375.7,1343121.316,177186.1827,0.25861421,0.299307609,0.321992124,0.337467862,0.349183022
91d_1000m_disp0m_1025,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,40,100000000,90,91,91,91,91,40.4,10076181.4,384718.564,178103.3142,0.761785969,0.802013413,0.819813649,0.830323411,0.83744441
91d_1000m_disp0m_1026,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,40,100000000,150,91,91,91,91,40.4,10076181.4,638231.44,178103.3142,0.641907842,0.661179579,0.669513027,0.675246328,0.679872856
91d_1000m_disp0m_1027,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,40,100000000,200,91,91,91,91,40.4,10076181.4,855950.7921,178103.3142,0.447133463,0.457321487,0.465359507,0.472470105,0.47868679
91d_1000m_disp0m_1028,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,40,100000000,250,91,91,91,91,40.4,10076181.4,1085720.132,178103.3142,0.27931324,0.293893932,0.305573429,0.314886211,0.32247288
91d_1000m_disp0m_1029,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,40,100000000,300,91,91,91,91,40.4,10076181.4,1343009.791,178103.3142,0.183040347,0.202205822,0.215333631,0.225088028,0.232736836
91d_1000m_disp0m_1040,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,60,100000000,90,91,91,91,91,40.6,10173987.1,384794.3948,179020.3578,0.767874975,0.809842066,0.828327374,0.839117026,0.84630401
91d_1000m_disp0m_1041,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,60,100000000,150,91,91,91,91,40.6,10173987.1,638292.9307,179020.3578,0.685032457,0.707630596,0.71527444,0.719270303,0.721896075
91d_1000m_disp0m_1042,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,60,100000000,200,91,91,91,91,40.6,10173987.1,855993.0755,179020.3578,0.518019275,0.526352956,0.529537763,0.531797337,0.533798784
91d_1000m_disp0m_1043,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,60,100000000,250,91,91,91,91,40.6,10173987.1,1085724.036,179020.3578,0.322947776,0.329963848,0.334352423,0.338094449,0.341474056
91d_1000m_disp0m_1044,0,1.00E-11,2.00E-13,1.00E-16,1.00E-17,1000,60,100000000,300,91,91,91,91,40.6,10173987.1,1342898.838,179020.3578,0.196306151,0.206147147,0.212675424,0.21784026,0.222178209
91d_1000m_disp0m_1055,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,5,100000000,90,91,91,91,91,40.05,9905021.425,384585.8635,176498.2761,0.414129409,0.494311308,0.536596576,0.56443417,0.584775808
91d_1000m_disp0m_1056,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,5,100000000,150,91,91,91,91,40.05,9905021.425,638123.8574,176498.2761,0.409745919,0.490019394,0.532424978,0.560344865,0.580765082
91d_1000m_disp0m_1057,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,5,100000000,200,91,91,91,91,40.05,9905021.425,855876.8714,176498.2761,0.404371386,0.48420248,0.52649001,0.554381361,0.574808772
91d_1000m_disp0m_1058,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,5,100000000,250,91,91,91,91,40.05,9905021.425,1085713.541,176498.2761,0.395632055,0.474170169,0.516001376,0.543688263,0.564021308
91d_1000m_disp0m_1059,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,5,100000000,300,91,91,91,91,40.05,9905021.425,1343205.339,176498.2761,0.38050826,0.456408789,0.497245463,0.52443814,0.544500581
91d_1000m_disp0m_1070,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,10,100000000,90,91,91,91,91,40.1,9929472.85,384604.8204,176727.5838,0.563639304,0.632893666,0.667834981,0.690209582,0.706240554
91d_1000m_disp0m_1071,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,10,100000000,150,91,91,91,91,40.1,9929472.85,638139.2243,176727.5838,0.546138801,0.614296712,0.648964635,0.671280518,0.687335814
91d_1000m_disp0m_1072,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,10,100000000,200,91,91,91,91,40.1,9929472.85,855887.4256,176727.5838,0.513352821,0.576751812,0.609735465,0.631278167,0.646968402
91d_1000m_disp0m_1073,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,10,100000000,250,91,91,91,91,40.1,9929472.85,1085714.463,176727.5838,0.461970994,0.518946153,0.549816541,0.570456865,0.585754881
91d_1000m_disp0m_1074,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,10,100000000,300,91,91,91,91,40.1,9929472.85,1343177.295,176727.5838,0.397361819,0.44980965,0.479102225,0.498998592,0.51391144
91d_1000m_disp0m_1085,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,20,100000000,90,91,91,91,91,40.2,9978375.7,384642.7346,177186.1827,0.707684924,0.757943693,0.781922471,0.796868269,0.807377149
91d_1000m_disp0m_1086,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,20,100000000,150,91,91,91,91,40.2,9978375.7,638169.9601,177186.1827,0.653873636,0.697535232,0.718684013,0.732199672,0.741941195
91d_1000m_disp0m_1087,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,20,100000000,200,91,91,91,91,40.2,9978375.7,855908.54,177186.1827,0.553794621,0.587253117,0.605705746,0.618511261,0.628258793
91d_1000m_disp0m_1088,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,20,100000000,250,91,91,91,91,40.2,9978375.7,1085716.328,177186.1827,0.432171372,0.461650559,0.480399203,0.493871636,0.504308543
91d_1000m_disp0m_1089,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,20,100000000,300,91,91,91,91,40.2,9978375.7,1343121.316,177186.1827,0.322766516,0.355386044,0.375328564,0.389298705,0.399993317
91d_1000m_disp0m_1100,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,40,100000000,90,91,91,91,91,40.4,10076181.4,384718.564,178103.3142,0.768961321,0.811401747,0.830727719,0.842349917,0.850306406
91d_1000m_disp0m_1101,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,40,100000000,150,91,91,91,91,40.4,10076181.4,638231.44,178103.3142,0.721580386,0.752673711,0.765177968,0.772380614,0.77732828
91d_1000m_disp0m_1102,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,40,100000000,200,91,91,91,91,40.4,10076181.4,855950.7921,178103.3142,0.607727817,0.62399477,0.63105374,0.636040786,0.640158257
91d_1000m_disp0m_1103,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,40,100000000,250,91,91,91,91,40.4,10076181.4,1085720.132,178103.3142,0.44409914,0.453561693,0.460226666,0.466099744,0.471274717
91d_1000m_disp0m_1104,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,40,100000000,300,91,91,91,91,40.4,10076181.4,1343009.791,178103.3142,0.289860925,0.301997631,0.311637582,0.319483309,0.325932817
91d_1000m_disp0m_1115,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,60,100000000,90,91,91,91,91,40.6,10173987.1,384794.3948,179020.3578,0.772195057,0.81575524,0.835463175,0.847258084,0.855294975
91d_1000m_disp0m_1116,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,60,100000000,150,91,91,91,91,40.6,10173987.1,638292.9307,179020.3578,0.742400098,0.777596382,0.79145025,0.798860296,0.803503613
91d_1000m_disp0m_1117,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,60,100000000,200,91,91,91,91,40.6,10173987.1,855993.0755,179020.3578,0.663557643,0.683746961,0.690376809,0.693830626,0.696110894
91d_1000m_disp0m_1118,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,60,100000000,250,91,91,91,91,40.6,10173987.1,1085724.036,179020.3578,0.527541661,0.536681337,0.539870851,0.541908162,0.543594475
91d_1000m_disp0m_1119,0,1.00E-11,1.00E-13,1.00E-16,1.00E-17,1000,60,100000000,300,91,91,91,91,40.6,10173987.1,1342898.838,179020.3578,0.353822778,0.360408584,0.363847822,0.366660491,0.369210117
91d_400m_disp10m_0051,10,1.00E-13,1.00E-13,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.482704934,0.546912413,0.577663623,0.596853421,0.610399402
91d_400m_disp10m_0052,10,1.00E-13,1.00E-13,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.481524991,0.545570578,0.576273207,0.595461868,0.609030496
91d_400m_disp10m_0065,10,1.00E-13,1.00E-13,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.460628367,0.526203114,0.557838356,0.577614873,0.591576533
91d_400m_disp10m_0066,10,1.00E-13,1.00E-13,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.461500837,0.52686378,0.558342479,0.578009141,0.591891838
91d_400m_disp10m_0067,10,1.00E-13,1.00E-13,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.460188844,0.525222656,0.556471537,0.575992258,0.58977768
91d_400m_disp10m_0126,10,1.00E-13,2.00E-14,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.482228717,0.546748936,0.577637372,0.596893463,0.610475427
91d_400m_disp10m_0127,10,1.00E-13,2.00E-14,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.481494088,0.546075403,0.576990393,0.596270261,0.609874376
91d_400m_disp10m_0140,10,1.00E-13,2.00E-14,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.460175159,0.525823862,0.557528827,0.577356655,0.591355924
91d_400m_disp10m_0141,10,1.00E-13,2.00E-14,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.461064603,0.526648952,0.558298555,0.578081123,0.592043991
91d_400m_disp10m_0142,10,1.00E-13,2.00E-14,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.460477436,0.526164092,0.557834164,0.577624316,0.591589614
91d_400m_disp10m_0201,10,1.00E-13,1.00E-14,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.481985048,0.546602734,0.577548757,0.596837257,0.610438954
91d_400m_disp10m_0202,10,1.00E-13,1.00E-14,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.481300397,0.546030566,0.577031031,0.596358209,0.60999067
91d_400m_disp10m_0215,10,1.00E-13,1.00E-14,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.460025885,0.525688253,0.557412052,0.577255297,0.591266577
91d_400m_disp10m_0216,10,1.00E-13,1.00E-14,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.460862887,0.526478995,0.558168813,0.577983396,0.591970755
91d_400m_disp10m_0217,10,1.00E-13,1.00E-14,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.460325297,0.526094114,0.557845859,0.577698731,0.591711576
91d_400m_disp10m_0276,10,1.00E-13,2.00E-15,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.481587579,0.546304782,0.577332106,0.596672501,0.610308362
91d_400m_disp10m_0277,10,1.00E-13,2.00E-15,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.480898922,0.545765584,0.576878566,0.596277301,0.609956661
91d_400m_disp10m_0290,10,1.00E-13,2.00E-15,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.459837485,0.525505567,0.557248379,0.57710914,0.591134932
91d_400m_disp10m_0291,10,1.00E-13,2.00E-15,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.460578062,0.526202686,0.557930026,0.577779217,0.591795102
91d_400m_disp10m_0292,10,1.00E-13,2.00E-15,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.460029854,0.525826534,0.557643949,0.577555272,0.591615893
91d_400m_disp10m_0351,10,1.00E-13,1.00E-15,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.481506622,0.546232434,0.577273783,0.59662463,0.610267961
91d_400m_disp10m_0352,10,1.00E-13,1.00E-15,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.48080633,0.545682851,0.576814538,0.596227265,0.60991664
91d_400m_disp10m_0365,10,1.00E-13,1.00E-15,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.459806878,0.525472895,0.557217641,0.577080784,0.591108775
91d_400m_disp10m_0366,10,1.00E-13,1.00E-15,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.460527064,0.526146599,0.557877701,0.577731655,0.591751958
91d_400m_disp10m_0367,10,1.00E-13,1.00E-15,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.459969163,0.525758482,0.557581759,0.577500342,0.591567638
91d_400m_disp10m_0380,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,5,100000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.365352384,0.440365414,0.479692965,0.505503212,0.524386155
91d_400m_disp10m_0381,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,5,100000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.364731525,0.439421269,0.478633419,0.504403378,0.523248663
91d_400m_disp10m_0382,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,5,100000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.362823649,0.43729714,0.476451648,0.502212091,0.521046638
91d_400m_disp10m_0395,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,10,100000000,90,91,91,91,91,28.1,4061130.85,380057.6891,121518.2282,0.42910631,0.501119368,0.537208767,0.560322025,0.576957973
91d_400m_disp10m_0396,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,10,100000000,150,91,91,91,91,28.1,4061130.85,634471.3768,121518.2282,0.427125451,0.499305523,0.535479532,0.558717552,0.575404632
91d_400m_disp10m_0397,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,10,100000000,200,91,91,91,91,28.1,4061130.85,853412.5867,121518.2282,0.424017687,0.496390751,0.532753735,0.556045882,0.572790229
91d_400m_disp10m_0410,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,20,100000000,90,91,91,91,91,28.2,4110033.7,380095.5597,121979.9198,0.48073755,0.547414631,0.579731019,0.600011325,0.614428582
91d_400m_disp10m_0411,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,20,100000000,150,91,91,91,91,28.2,4110033.7,634501.7698,121979.9198,0.474537761,0.541775054,0.574513387,0.595110149,0.609727223
91d_400m_disp10m_0412,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,20,100000000,200,91,91,91,91,28.2,4110033.7,853432.7098,121979.9198,0.459869529,0.52736062,0.560779138,0.581940288,0.597012853
91d_400m_disp10m_0425,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,40,100000000,90,91,91,91,91,28.4,4207839.4,380171.3021,122903.2125,0.484945856,0.548738404,0.579327233,0.598420776,0.611900817
91d_400m_disp10m_0426,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,40,100000000,150,91,91,91,91,28.4,4207839.4,634562.5646,122903.2125,0.465837125,0.525655889,0.554973865,0.573622044,0.586980142
91d_400m_disp10m_0427,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,40,100000000,200,91,91,91,91,28.4,4207839.4,853472.9824,122903.2125,0.422269157,0.475063682,0.502465399,0.520426324,0.53356028
91d_400m_disp10m_0440,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,60,100000000,90,91,91,91,91,28.6,4305645.1,380247.046,123826.3854,0.462072655,0.52641764,0.557381963,0.576734182,0.59040665
91d_400m_disp10m_0441,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,60,100000000,150,91,91,91,91,28.6,4305645.1,634623.3714,123826.3854,0.43474767,0.489625899,0.515911531,0.532611336,0.544658425
91d_400m_disp10m_0442,10,1.00E-12,1.00E-12,1.00E-16,1.00E-17,400,60,100000000,200,91,91,91,91,28.6,4305645.1,853513.2897,123826.3854,0.37521168,0.416648027,0.438246931,0.452814804,0.463754852
91d_400m_disp10m_0455,10,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,5,100000000,90,91,91,91,91,28.05,4036679.425,380038.754,121287.3711,0.365355363,0.440384589,0.479690921,0.505518578,0.52438829
91d_400m_disp10m_0456,10,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,5,100000000,150,91,91,91,91,28.05,4036679.425,634456.1814,121287.3711,0.364768169,0.439451981,0.478637993,0.504410377,0.523244561
91d_400m_disp10m_0457,10,1.00E-12,2.00E-13,1.00E-16,1.00E-17,400,5,100000000,200,91,91,91,91,28.05,4036679.425,853402.5283,121287.3711,0.362832933,0.437285155,0.476469891,0.502200934,0.521039548
