pressure, temperature,viscosity,density, enthalpy, internal_energy
40927300,519.444,0.000252033,975.15485,1074125.819,1025381.271
40927300,522.222,0.000251691,974.59925,1086640.161,1037696.222
40927300,525,0.000251357,974.04365,1099196.136,1050048.87
40927300,527.778,0.00025103,973.48805,1111795.188,1062440.531
40927300,530.556,0.000250711,972.93245,1124438.819,1074872.573
40927300,533.333,0.0002504,972.37705,1137124.013,1087341.915
40927300,536.111,0.000250095,971.82145,1149861.53,1099859.012
40927300,538.889,0.000249797,971.26585,1162648.499,1112420.914
40927300,541.667,0.000249505,970.71025,1175486.68,1125029.214
40927300,544.444,0.00024922,970.15485,1188373.256,1137681.005
40927300,547.222,0.000248941,969.59925,1201319.418,1150387.124
40927300,550,0.000248668,969.04365,1214322.529,1163144.821
41431300,275,0.001,1024.29565,48427.70402,7798.658806
41431300,277.778,0.001,1023.74005,59691.68348,19050.36637
41431300,280.556,0.001,1023.18445,70966.96667,30309.98306
41431300,283.333,0.001,1022.62905,82248.67686,41572.87371
41431300,286.111,0.001,1022.07345,93544.10224,52846.51172
41431300,288.889,0.001,1021.51785,104848.3654,64126.19581
41431300,291.667,0.001,1020.96225,116160.6996,75411.30541
41431300,294.444,0.000912879,1020.40685,127476.3298,86697.20328
41431300,297.222,0.000775894,1019.85125,138802.7841,97991.50644
41431300,300,0.00068203,1019.29565,150135.4484,109289.708
41431300,302.778,0.000614194,1018.74005,161473.8633,120591.4338
41431300,305.556,0.00056313,1018.18445,172817.6474,131896.3781
41431300,308.333,0.000523449,1017.62905,184162.4063,143200.229
41431300,311.111,0.000491784,1017.07345,195516.0707,154510.9479
41431300,313.889,0.000465984,1016.51785,206874.3778,165824.3401
41431300,316.667,0.000444585,1015.96225,218237.2046,177140.3314
41431300,319.444,0.000426575,1015.40685,229600.3852,188454.8174
41431300,322.222,0.000411209,1014.85125,240972.0737,199775.9564
41431300,325,0.000397958,1014.29565,252348.1875,211099.7186
41431300,327.778,0.00038642,1013.74005,263728.7681,222426.1779
41431300,330.556,0.000376286,1013.18445,275113.8863,233755.4339
41431300,333.333,0.000367321,1012.62905,286499.5361,245083.528
41431300,336.111,0.00035933,1012.07345,297894.0338,256418.7586
41431300,338.889,0.000352167,1011.51785,309293.4145,267757.2022
41431300,341.667,0.000345711,1010.96225,320697.8278,279099.0273
41431300,344.444,0.000339865,1010.40685,332103.3281,290440.3287
41431300,347.222,0.000334543,1009.85125,343518.3032,301789.4626
41431300,350,0.000329681,1009.29565,354938.8299,313142.5417
41431300,352.778,0.000325222,1008.74005,366365.0993,324499.7683
41431300,355.556,0.000321117,1008.18445,377797.3097,335861.35
41431300,358.333,0.000317329,1007.62905,389231.5466,347223.4067
41431300,361.111,0.000313819,1007.07345,400676.2549,358594.3376
41431300,363.889,0.000310559,1006.51785,412127.5331,369970.2719
41431300,366.667,0.000307524,1005.96225,423585.6012,381351.433
41431300,369.444,0.000304692,1005.40685,435046.5551,392733.9475
41431300,372.222,0.000302042,1004.85125,446518.8782,404126.243
41431300,375,0.000299557,1004.29565,457998.6784,415524.455
41431300,377.778,0.000297224,1003.74005,469486.1945,426928.8202
41431300,380.556,0.000295028,1003.18445,480981.6703,438339.5795
41431300,383.333,0.000292958,1002.62905,492481.2125,449752.8666
41431300,386.111,0.000291003,1002.07345,503993.3579,461177.1508
41431300,388.889,0.000289154,1001.51785,515514.2283,472608.5779
41431300,391.667,0.000287402,1000.96225,527044.0914,484047.4075
41431300,394.444,0.000285742,1000.40685,538579.0664,495489.7836
41431300,397.222,0.000284164,999.85125,550127.743,506944.219
41431300,400,0.000282663,999.29565,561686.2596,518406.8736
41431300,402.778,0.000281234,998.74005,573254.9149,529878.0336
41431300,405.556,0.000279872,998.18445,584834.0171,541357.9932
41431300,408.333,0.000278572,997.62905,596419.7097,552842.9178
41431300,411.111,0.00027733,997.07345,608020.6644,564341.3903
41431300,413.889,0.000276142,996.51785,619633.0497,575849.5977
41431300,416.667,0.000275005,995.96225,631257.2155,587367.8715
41431300,419.444,0.000273916,995.40685,642889.3324,598892.4014
41431300,422.222,0.000272871,994.85125,654538.152,610431.8405
41431300,425,0.000271869,994.29565,666199.8748,621982.4053
41431300,427.778,0.000270905,993.74005,677874.9014,633544.4728
41431300,430.556,0.000269979,993.18445,689563.6467,645118.4329
41431300,433.333,0.000269089,992.62905,701262.3249,656700.5157
41431300,436.111,0.000268231,992.07345,712979.8059,668299.4794
41431300,438.889,0.000267405,991.51785,724712.3405,679911.5871
41431300,441.667,0.000266608,990.96225,736460.4055,691537.2852
41431300,444.444,0.00026584,990.40685,748220.2576,703172.8431
41431300,447.222,0.000265098,989.85125,760000.878,714827.1186
41431300,450,0.000264381,989.29565,771798.565,726496.4192
41431300,452.778,0.000263688,988.74005,783613.8676,738181.2567
41431300,455.556,0.000263018,988.18445,795447.3546,749882.1611
41431300,458.333,0.00026237,987.62905,807295.3449,761595.4595
41431300,461.111,0.000261743,987.07345,819166.9811,773330.1551
41431300,463.889,0.000261135,986.51785,831058.6316,785082.6199
41431300,466.667,0.000260546,985.96225,842970.9502,796853.4613
41431300,469.444,0.000259975,985.40685,854900.3141,808639.0601
41431300,472.222,0.000259422,984.85125,866856.0156,820448.5541
41431300,475,0.000258884,984.29565,878834.4883,832278.3754
41431300,477.778,0.000258362,983.74005,890836.4834,844129.2196
41431300,480.556,0.000257855,983.18445,902862.7784,856001.8062
41431300,483.333,0.000257363,982.62905,914909.8356,867892.5938
41431300,486.111,0.000256884,982.07345,926987.1645,879810.9159
41431300,488.889,0.000256419,981.51785,939091.2945,891753.2914
41431300,491.667,0.000255966,980.96225,951223.1189,903720.5443
41431300,494.444,0.000255525,980.40685,963379.1801,915709.2055
41431300,497.222,0.000255096,979.85125,975569.1908,927728.7912
41431300,500,0.000254678,979.29565,987789.7709,939775.9018
41431300,502.778,0.000254271,978.74005,1000041.948,951851.4821
41431300,505.556,0.000253874,978.18445,1012326.788,963956.5099
41431300,508.333,0.000253488,977.62905,1024640.953,976087.6237
41431300,511.111,0.000253111,977.07345,1036994.455,988254.6082
41431300,513.889,0.000252743,976.51785,1049384.052,1000454.186
41431300,516.667,0.000252384,975.96225,1061810.974,1012687.482
41431300,519.444,0.000252033,975.40685,1074272.001,1024951.239
41431300,522.222,0.000251691,974.85125,1086777.433,1037255.496
41431300,525,0.000251357,974.29565,1099324.161,1049597.096
41431300,527.778,0.00025103,973.74005,1111913.613,1061977.339
41431300,530.556,0.000250711,973.18445,1124547.272,1074397.571
41431300,533.333,0.0002504,972.62905,1137222.104,1086854.698
41431300,536.111,0.000250095,972.07345,1149948.84,1099359.144
41431300,538.889,0.000249797,971.51785,1162724.59,1111907.94
41431300,541.667,0.000249505,970.96225,1175551.089,1124502.654
41431300,544.444,0.00024922,970.40685,1188425.495,1137140.357
41431300,547.222,0.000248941,969.85125,1201358.964,1149831.85
41431300,550,0.000248668,969.29565,1214348.831,1162574.356
41935400,275,0.001,1024.5477,48909.26636,7795.168394
41935400,277.778,0.001,1023.9921,60168.98883,19042.32612
41935400,280.556,0.001,1023.4365,71440.28239,30297.63566
41935400,283.333,0.001,1022.8811,82718.22943,41556.42224
41935400,286.111,0.001,1022.3255,94010.08099,52826.1228
41935400,288.889,0.001,1021.7699,105310.9328,64102.01011
41935400,291.667,0.001,1021.2143,116619.9947,75383.44092
41935400,294.444,0.000912879,1020.6589,127932.4733,86665.76046
41935400,297.222,0.000775894,1020.1033,139255.8781,97956.56748
41935400,300,0.00068203,1019.5477,150585.5828,109251.3432
41935400,302.778,0.000614194,1018.9921,161921.116,120549.7022
41935400,305.556,0.00056313,1018.4365,173262.0864,131851.3292
41935400,308.333,0.000523449,1017.8811,184604.0923,143151.9055
41935400,311.111,0.000491784,1017.3255,195955.0545,154459.3826
41935400,313.889,0.000465984,1016.7699,207310.7049,165769.561
41935400,316.667,0.000444585,1016.2143,218670.9149,177082.3611
41935400,319.444,0.000426575,1015.6589,230031.514,188393.6744
41935400,322.222,0.000411209,1015.1033,241400.6501,199711.6528
41935400,325,0.000397958,1014.5477,252774.237,211032.2636
41935400,327.778,0.00038642,1013.9921,264152.3128,222355.5771
41935400,330.556,0.000376286,1013.4365,275534.9443,233681.6893
41935400,333.333,0.000367321,1012.8811,286918.1235,245006.6399
41935400,336.111,0.00035933,1012.3255,298310.1616,256338.722
41935400,338.889,0.000352167,1011.7699,309707.0917,267674.0105
41935400,341.667,0.000345711,1011.2143,321109.0607,279012.6713
41935400,344.444,0.000339865,1010.6589,332512.1213,290350.7977
41935400,347.222,0.000334543,1010.1033,343924.6571,301696.7414
41935400,350,0.000329681,1009.5477,355342.7432,313046.6139
41935400,352.778,0.000325222,1008.9921,366766.5685,324400.6152
41935400,355.556,0.000321117,1008.4365,378196.3289,335758.9506
41935400,358.333,0.000317329,1007.8811,389628.1086,347117.7393
41935400,361.111,0.000313819,1007.3255,401070.3485,358485.3757
41935400,363.889,0.000310559,1006.7699,412519.146,369857.9884
41935400,366.667,0.000307524,1006.2143,423974.7188,381235.7983
41935400,369.444,0.000304692,1005.6589,435433.1616,392614.9315
41935400,372.222,0.000302042,1005.1033,446902.954,404003.8109
41935400,375,0.000299557,1004.5477,458380.2026,415398.5712
41935400,377.778,0.000297224,1003.9921,469865.1441,426799.447
41935400,380.556,0.000295028,1003.4365,481358.0202,438206.6771
41935400,383.333,0.000292958,1002.8811,492854.9365,449616.3944
41935400,386.111,0.000291003,1002.3255,504364.4258,461037.0634
41935400,388.889,0.000289154,1001.7699,515882.6085,472464.8289
41935400,391.667,0.000287402,1001.2143,527409.7501,483899.9486
41935400,394.444,0.000285742,1000.6589,538941.9687,495338.5654
41935400,397.222,0.000284164,1000.1033,550487.8498,506789.1871
41935400,400,0.000282663,999.5477,562043.5303,518247.9725
41935400,402.778,0.000281234,998.9921,573609.3068,529715.2057
41935400,405.556,0.000279872,998.4365,585185.4848,541191.1783
41935400,408.333,0.000278572,997.8811,596768.2066,552672.0545
41935400,411.111,0.00027733,997.3255,608366.1393,564166.4118
41935400,413.889,0.000276142,996.7699,619975.4497,575670.4362
41935400,416.667,0.000275005,996.2143,631596.4851,587184.4561
41935400,419.444,0.000273916,995.6589,643225.4146,598704.6603
41935400,422.222,0.000272871,995.1033,654870.9846,610239.6956
41935400,425,0.000271869,994.5477,666529.3937,621785.7773
41935400,427.778,0.000270905,993.9921,678201.0398,633343.2791
41935400,430.556,0.000269979,993.4365,689886.3344,644912.5877
41935400,433.333,0.000269089,992.8811,701581.4898,656489.9317
41935400,436.111,0.000268231,992.3255,713295.3702,668084.0624
41935400,438.889,0.000267405,991.7699,725024.2239,679691.241
41935400,441.667,0.000266608,991.2143,736768.5244,691311.9102
41935400,444.444,0.00026584,990.6589,748524.5259,702942.3374
41935400,447.222,0.000265098,990.1033,760301.2028,714591.3728
41935400,450,0.000264381,989.5477,772094.8509,726255.3213
41935400,452.778,0.000263688,988.9921,783906.0149,737934.6906
41935400,455.556,0.000263018,988.4365,795735.2591,749630.006
41935400,458.333,0.00026237,987.8811,807578.8995,761337.5921
41935400,461.111,0.000261743,987.3255,819446.0707,773066.4428
41935400,463.889,0.000261135,986.7699,831333.1375,784812.9273
41935400,466.667,0.000260546,986.2143,843240.7486,796577.6473
41935400,469.444,0.000259975,985.6589,855165.2774,808356.9803
41935400,472.222,0.000259422,985.1033,867116.0068,820160.0538
41935400,475,0.000258884,984.5477,879089.366,831983.2958
41935400,477.778,0.000258362,983.9921,891086.0998,843827.3954
41935400,480.556,0.000257855,983.4365,903106.9792,855693.0654
41935400,483.333,0.000257363,982.8811,915148.4613,867576.7596
41935400,486.111,0.000256884,982.3255,927220.0441,879487.799
41935400,488.889,0.000256419,981.7699,939318.2512,891422.6969
41935400,491.667,0.000255966,981.2143,951443.9676,903382.2693
41935400,494.444,0.000255525,980.6589,963593.7295,915363.0409
41935400,497.222,0.000255096,980.1033,975777.2355,927374.513
41935400,500,0.000254678,979.5477,987991.0983,939413.279
41935400,502.778,0.000254271,978.9921,1000236.335,951480.2734
41935400,505.556,0.000253874,978.4365,1012514.001,963576.4633
41935400,508.333,0.000253488,977.8811,1024820.749,975698.4786
41935400,511.111,0.000253111,977.3255,1037166.574,987856.0854
41935400,513.889,0.000252743,976.7699,1049548.223,1000045.997
41935400,516.667,0.000252384,976.2143,1061966.912,1012269.324
41935400,519.444,0.000252033,975.6589,1074419.411,1024522.798
41935400,522.222,0.000251691,975.1033,1086915.997,1036816.437
41935400,525,0.000251357,974.5477,1099453.548,1049147.069
41935400,527.778,0.00025103,973.9921,1112033.474,1061515.978
41935400,530.556,0.000250711,973.4365,1124657.239,1073924.491
41935400,533.333,0.0002504,972.8811,1137321.794,1086369.498
41935400,536.111,0.000250095,972.3255,1150037.839,1098861.395
41935400,538.889,0.000249797,971.7699,1162802.466,1111397.192
41935400,541.667,0.000249505,971.2143,1175617.384,1123978.435
41935400,544.444,0.00024922,970.6589,1188479.732,1136602.175
41935400,547.222,0.000248941,970.1033,1201400.625,1149279.173
41935400,550,0.000248668,969.5477,1214377.375,1162006.628
42439400,275,0.001,1024.7997,49390.44054,7791.594303
42439400,277.778,0.001,1024.2441,60645.92793,19034.22123
42439400,280.556,0.001,1023.6885,71913.2516,30285.24088
42439400,283.333,0.001,1023.1331,83187.45343,41539.93913
42439400,286.111,0.001,1022.5775,94475.74759,52805.71673
42439400,288.889,0.001,1022.0219,105773.2031,64077.82068
42439400,291.667,0.001,1021.4663,117079.0067,75355.58523
42439400,294.444,0.000912879,1020.9109,128388.3467,86634.3382
42439400,297.222,0.000775894,1020.3553,139708.7144,97921.6602
42439400,300,0.00068203,1019.7997,151035.4708,109213.0206
42439400,302.778,0.000614194,1019.2441,162368.1331,120508.023
42439400,305.556,0.00056313,1018.6885,173706.3002,131806.3425
42439400,308.333,0.000523449,1018.1331,185045.5627,143103.6533
42439400,311.111,0.000491784,1017.5775,196393.8322,154407.8978
42439400,313.889,0.000465984,1017.0219,207746.835,165714.8714
42439400,316.667,0.000444585,1016.4663,219104.4366,177024.4888
42439400,319.444,0.000426575,1015.9109,230462.4628,188332.638
42439400,322.222,0.000411209,1015.3553,241829.0544,199647.4641
42439400,325,0.000397958,1014.7997,253200.1225,210964.9318
42439400,327.778,0.00038642,1014.2441,264575.7011,222285.1075
42439400,330.556,0.000376286,1013.6885,275955.8535,233608.0842
42439400,333.333,0.000367321,1013.1331,287336.5694,244929.8993
42439400,336.111,0.00035933,1012.5775,298726.1552,256258.8409
42439400,338.889,0.000352167,1012.0219,310120.642,267590.9823
42439400,341.667,0.000345711,1011.4663,321520.1738,278926.4869
42439400,344.444,0.000339865,1010.9109,332920.8018,290261.4465
42439400,347.222,0.000334543,1010.3553,344330.9052,301604.2082
42439400,350,0.000329681,1009.7997,355746.5577,312950.8822
42439400,352.778,0.000325222,1009.2441,367167.9458,324301.6665
42439400,355.556,0.000321117,1008.6885,378595.2631,335656.7641
42439400,358.333,0.000317329,1008.1331,390024.5926,347012.2932
42439400,361.111,0.000313819,1007.5775,401464.3712,358376.6438
42439400,363.889,0.000310559,1007.0219,412910.695,369745.9434
42439400,366.667,0.000307524,1006.4663,424363.7796,381120.4112
42439400,369.444,0.000304692,1005.9109,435819.7186,392496.1721
42439400,372.222,0.000302042,1005.3553,447286.9875,403881.6447
42439400,375,0.000299557,1004.7997,458761.6919,415272.9627
42439400,377.778,0.000297224,1004.2441,470244.0663,426670.3587
42439400,380.556,0.000295028,1003.6885,481734.3504,438074.0695
42439400,383.333,0.000292958,1003.1331,493228.6485,449480.227
42439400,386.111,0.000291003,1002.5775,504735.4895,460897.2911
42439400,388.889,0.000289154,1002.0219,516250.9926,472321.4057
42439400,391.667,0.000287402,1001.4663,527775.4211,483752.8263
42439400,394.444,0.000285742,1000.9109,539304.8918,495187.695
42439400,397.222,0.000284164,1000.3553,550847.9862,506634.5145
42439400,400,0.000282663,999.7997,562400.8396,518089.4427
42439400,402.778,0.000281234,999.2441,573963.7465,529552.7612
42439400,405.556,0.000279872,998.6885,585537.0099,541024.7593
42439400,408.333,0.000278572,998.1331,597116.7708,552501.6001
42439400,411.111,0.00027733,997.5775,608711.6915,563991.8558
42439400,413.889,0.000276142,997.0219,620317.9375,575491.7109
42439400,416.667,0.000275005,996.4663,631935.8534,587001.4914
42439400,419.444,0.000273916,995.9109,643561.6067,598517.3846
42439400,422.222,0.000272871,995.3553,655203.9387,610048.0315
42439400,425,0.000271869,994.7997,666859.0463,621589.6459
42439400,427.778,0.000270905,994.2441,678527.3244,633142.5985
42439400,430.556,0.000269979,993.6885,690209.1813,644707.2727
42439400,433.333,0.000269089,993.1331,701900.8276,656279.8956
42439400,436.111,0.000268231,992.5775,713611.1215,667869.2118
42439400,438.889,0.000267405,992.0219,725336.3091,679471.4804
42439400,441.667,0.000266608,991.4663,737076.8604,691087.1406
42439400,444.444,0.00026584,990.9109,748829.0272,702712.4578
42439400,447.222,0.000265098,990.3553,760601.7774,714356.2745
42439400,450,0.000264381,989.7997,772391.404,726014.8935
42439400,452.778,0.000263688,989.2441,784198.4477,737688.8179
42439400,455.556,0.000263018,988.6885,796023.4683,749378.5687
42439400,458.333,0.00026237,988.1331,807862.7788,761080.4679
42439400,461.111,0.000261743,987.5775,819725.5059,772803.5004
42439400,463.889,0.000261135,987.0219,831608.0111,784544.0321
42439400,466.667,0.000260546,986.4663,843510.9377,796302.6597
42439400,469.444,0.000259975,985.9109,855430.6555,808075.7573
42439400,472.222,0.000259422,985.3553,867376.438,819872.4419
42439400,475,0.000258884,984.7997,879344.7105,831689.1378
42439400,477.778,0.000258362,984.2441,891336.2111,843526.5275
42439400,480.556,0.000257855,983.6885,903351.7043,855385.3171
42439400,483.333,0.000257363,983.1331,915387.6423,867261.956
42439400,486.111,0.000256884,982.5775,927453.5117,879165.7527
42439400,488.889,0.000256419,982.0219,939545.8304,891093.2151
42439400,491.667,0.000255966,981.4663,951665.4752,903045.1509
42439400,494.444,0.000255525,980.9109,963808.9759,915018.0791
42439400,497.222,0.000255096,980.3553,975986.0177,927021.4863
42439400,500,0.000254678,979.7997,988193.2058,939051.959
42439400,502.778,0.000254271,979.2441,1000431.548,951110.4214
42439400,505.556,0.000253874,978.6885,1012702.087,963197.83
42439400,508.333,0.000253488,978.1331,1025001.468,975310.8066
42439400,511.111,0.000253111,977.5775,1037339.669,987459.0989
42439400,513.889,0.000252743,977.0219,1049713.427,999639.4104
42439400,516.667,0.000252384,976.4663,1062123.944,1011852.838
42439400,519.444,0.000252033,975.9109,1074567.979,1024096.105
42439400,522.222,0.000251691,975.3553,1087055.786,1036379.203
42439400,525,0.000251357,974.7997,1099584.232,1048698.951
42439400,527.778,0.00025103,974.2441,1112154.709,1061056.614
42439400,530.556,0.000250711,973.6885,1124768.662,1073453.501
42439400,533.333,0.0002504,973.1331,1137423.026,1085886.488
42439400,536.111,0.000250095,972.5775,1150128.473,1098365.94
42439400,538.889,0.000249797,972.0219,1162882.076,1110888.851
42439400,541.667,0.000249505,971.4663,1175685.519,1123456.743
42439400,544.444,0.00024922,970.9109,1188535.921,1136066.645
42439400,547.222,0.000248941,970.3553,1201444.36,1148729.283
42439400,550,0.000248668,969.7997,1214408.121,1161441.831
42943400,275,0.001,1025.0517,49871.32298,7787.936219
42943400,277.778,0.001,1024.4961,61122.59624,19026.05043
42943400,280.556,0.001,1023.9405,72385.96891,30272.79651
42943400,283.333,0.001,1023.3851,83656.44266,41523.4213
42943400,286.111,0.001,1022.8295,94941.19508,52785.28959
42943400,288.889,0.001,1022.2739,106235.2687,64053.62279
42943400,291.667,0.001,1021.7183,117537.8272,75327.73282
42943400,294.444,0.000912879,1021.1629,128844.041,86602.93024
42943400,297.222,0.000775894,1020.6073,140161.383,97886.7776
42943400,300,0.00068203,1020.0517,151485.202,109174.7326
42943400,302.778,0.000614194,1019.4961,162815.0037,120466.3877
42943400,305.556,0.00056313,1018.9405,174150.3771,131761.4087
42943400,308.333,0.000523449,1018.3851,185486.9054,143055.4629
42943400,311.111,0.000491784,1017.8295,196832.491,154356.4831
42943400,313.889,0.000465984,1017.2739,208182.8546,165660.26
42943400,316.667,0.000444585,1016.7183,219537.8561,176966.7027
42943400,319.444,0.000426575,1016.1629,230893.317,188271.6956
42943400,322.222,0.000411209,1015.6073,242257.3719,199583.3773
42943400,325,0.000397958,1015.0517,253625.9285,210897.7093
42943400,327.778,0.00038642,1014.4961,264999.017,222214.7549
42943400,330.556,0.000376286,1013.9405,276376.6975,233534.6034
42943400,333.333,0.000367321,1013.3851,287754.9569,244853.2905
42943400,336.111,0.00035933,1012.8295,299142.0971,256179.099
42943400,338.889,0.000352167,1012.2739,310534.1472,267508.1008
42943400,341.667,0.000345711,1011.7183,321931.2486,278840.4564
42943400,344.444,0.000339865,1011.1629,333329.4504,290172.2567
42943400,347.222,0.000334543,1010.6073,344737.1279,301511.8438
42943400,350,0.000329681,1010.0517,356150.3533,312855.327
42943400,352.778,0.000325222,1009.4961,367569.3107,324202.9019
42943400,355.556,0.000321117,1008.9405,378994.1914,335554.7694
42943400,358.333,0.000317329,1008.3851,390421.0771,346907.0467
42943400,361.111,0.000313819,1007.8295,401858.4009,358268.1194
42943400,363.889,0.000310559,1007.2739,413302.2576,369634.1141
42943400,366.667,0.000307524,1006.7183,424752.8605,381005.2479
42943400,369.444,0.000304692,1006.1629,436206.3023,392377.6449
42943400,372.222,0.000302042,1005.6073,447671.0545,403759.7191
42943400,375,0.000299557,1005.0517,459143.2215,415147.6035
42943400,377.778,0.000297224,1004.4961,470623.0358,426541.5287
42943400,380.556,0.000295028,1003.9405,482110.7349,437941.7292
42943400,383.333,0.000292958,1003.3851,493602.4221,449344.3362
42943400,386.111,0.000291003,1002.8295,505106.6222,460757.8051
42943400,388.889,0.000289154,1002.2739,516619.4532,472178.2787
42943400,391.667,0.000287402,1001.7183,528141.1763,483606.0103
42943400,394.444,0.000285742,1001.1629,539667.9072,495037.1411
42943400,397.222,0.000284164,1000.6073,551208.2228,506480.1691
42943400,400,0.000282663,1000.0517,562758.2577,517931.2511
42943400,402.778,0.000281234,999.4961,574318.3035,529390.6664
42943400,405.556,0.000279872,998.9405,585888.6612,540858.7017
42943400,408.333,0.000278572,998.3851,597465.4703,552331.5193
42943400,411.111,0.00027733,997.8295,609057.3886,563817.6857
42943400,413.889,0.000276142,997.2739,620660.5801,575313.3846
42943400,416.667,0.000275005,996.7183,632275.3866,586818.9389
42943400,419.444,0.000273916,996.1629,643897.9743,598330.5351
42943400,422.222,0.000272871,995.6073,655537.0792,609856.808
42943400,425,0.000271869,995.0517,667188.8967,621393.97
42943400,427.778,0.000270905,994.4961,678853.8185,632942.3888
42943400,430.556,0.000269979,993.9405,690532.2502,644502.4448
42943400,433.333,0.000269089,993.3851,702220.4,656070.3633
42943400,436.111,0.000268231,992.8295,713927.1207,667654.8822
42943400,438.889,0.000267405,992.2739,725648.6561,679252.259
42943400,441.667,0.000266608,991.7183,737385.4727,690862.9289
42943400,444.444,0.00026584,991.1629,749133.82,702483.1557
42943400,447.222,0.000265098,990.6073,760902.6594,714121.7741
42943400,450,0.000264381,990.0517,772688.2811,725775.0847
42943400,452.778,0.000263688,989.4961,784491.2218,737443.5865
42943400,455.556,0.000263018,988.9405,796312.0369,749127.7958
42943400,458.333,0.00026237,988.3851,808147.0365,760824.0321
42943400,461.111,0.000261743,987.8295,820005.3394,772541.2715
42943400,463.889,0.000261135,987.2739,831883.3039,784275.8769
42943400,466.667,0.000260546,986.7183,843781.5679,796028.4395
42943400,469.444,0.000259975,986.1629,855696.4976,807795.3304
42943400,472.222,0.000259422,985.6073,867637.3576,819585.6563
42943400,475,0.000258884,985.0517,879600.5686,831395.8375
42943400,477.778,0.000258362,984.4961,891586.8628,843226.5504
42943400,480.556,0.000257855,983.9405,903596.998,855078.4944
42943400,483.333,0.000257363,983.3851,915627.4215,866948.1143
42943400,486.111,0.000256884,982.8295,927687.6087,878844.7064
42943400,488.889,0.000256419,982.2739,939774.0719,890764.7733
42943400,491.667,0.000255966,981.7183,951887.6797,902709.1147
42943400,494.444,0.000255525,981.1629,964024.9559,914674.2438
42943400,497.222,0.000255096,980.6073,976195.5722,926669.6326
42943400,500,0.000254678,980.0517,988396.1266,938691.8609
42943400,502.778,0.000254271,979.4961,1000627.616,950741.843
42943400,505.556,0.000253874,978.9405,1012891.075,962820.5246
42943400,508.333,0.000253488,978.3851,1025183.138,974924.5199
42943400,511.111,0.000253111,977.8295,1037513.767,987063.5582
42943400,513.889,0.000252743,977.2739,1049879.688,999234.3336
42943400,516.667,0.000252384,976.7183,1062282.091,1011437.93
42943400,519.444,0.000252033,976.1629,1074717.722,1023671.06
42943400,522.222,0.000251691,975.6073,1087196.816,1035943.694
42943400,525,0.000251357,975.0517,1099716.227,1048252.637
42943400,527.778,0.00025103,974.4961,1112277.328,1060599.138
42943400,530.556,0.000250711,973.9405,1124881.547,1072984.49
42943400,533.333,0.0002504,973.3851,1137525.804,1085405.552
42943400,536.111,0.000250095,972.8295,1150220.742,1097872.661
42943400,538.889,0.000249797,972.2739,1162963.416,1110382.793
42943400,541.667,0.000249505,971.7183,1175755.487,1122937.447
42943400,544.444,0.00024922,971.1629,1188594.051,1135533.634
42943400,547.222,0.000248941,970.6073,1201490.152,1148182.042
42943400,550,0.000248668,970.0517,1214441.05,1160879.822
43447500,275,0.001,1025.30375,50352.00989,7784.193757
43447500,277.778,0.001,1024.74815,61599.08905,19017.81236
43447500,280.556,0.001,1024.19255,72858.52875,30260.3003
43447500,283.333,0.001,1023.63715,84125.29074,41506.86563
43447500,286.111,0.001,1023.08155,95406.51628,52764.83743
43447500,288.889,0.001,1022.52595,106697.2217,64029.41171
43447500,291.667,0.001,1021.97035,117996.5477,75299.87821
43447500,294.444,0.000912879,1021.41495,129299.6469,86571.53033
43447500,297.222,0.000775894,1020.85935,140613.9742,97851.91271
43447500,300,0.00068203,1020.30375,151934.866,109136.4714
43447500,302.778,0.000614194,1019.74815,163261.8166,120424.788
43447500,305.556,0.00056313,1019.19255,174594.4055,131716.5188
43447500,308.333,0.000523449,1018.63715,185928.2083,143007.3243
43447500,311.111,0.000491784,1018.08155,197271.1181,154305.1281
43447500,313.889,0.000465984,1017.52595,208618.8504,165605.7158
43447500,316.667,0.000444585,1016.97035,219971.2593,176908.9912
43447500,319.444,0.000426575,1016.41495,231324.1623,188210.835
43447500,322.222,0.000411209,1015.85935,242685.6874,199519.3791
43447500,325,0.000397958,1015.30375,254051.7394,210830.5826
43447500,327.778,0.00038642,1014.74815,265422.3446,222144.5048
43447500,330.556,0.000376286,1014.19255,276797.5595,233461.232
43447500,333.333,0.000367321,1013.63715,288173.369,244776.7979
43447500,336.111,0.00035933,1013.08155,299558.0699,256099.4801
43447500,338.889,0.000352167,1012.52595,310947.6895,267425.3489
43447500,341.667,0.000345711,1011.97035,322342.3663,278754.5625
43447500,344.444,0.000339865,1011.41495,333738.1482,290083.2101
43447500,347.222,0.000334543,1010.85935,345143.4058,301419.6295
43447500,350,0.000329681,1010.30375,356554.21,312759.9288
43447500,352.778,0.000325222,1009.74815,367970.7425,324104.3012
43447500,355.556,0.000321117,1009.19255,379393.1926,335452.9457
43447500,358.333,0.000317329,1008.63715,390817.6406,346801.9783
43447500,361.111,0.000313819,1008.08155,402252.5155,358159.7803
43447500,363.889,0.000310559,1007.52595,413693.911,369522.4775
43447500,366.667,0.000307524,1006.97035,425142.0384,380890.2847
43447500,369.444,0.000304692,1006.41495,436592.9891,392259.3254
43447500,372.222,0.000302042,1005.85935,448055.2308,403638.0092
43447500,375,0.000299557,1005.30375,459524.8667,415022.468
43447500,377.778,0.000297224,1004.74815,471002.1274,426412.9305
43447500,380.556,0.000295028,1004.19255,482487.2481,437809.6291
